Mixture	cl6	cl4	cl5	cl0	cl1	cl2	cl3	cl9	cl10	cl7	cl11	cl8	cl15	cl14	cl12	cl13	cl16	P-value	Correlation	RMSE
Mock_T12_3	0.0146392578600892	0.562670543799912	0.0835653272078802	0.0988793996696283	0	0	0.0893438423945071	0.0697121350384051	0	0.0132325818806705	0	0.0117445830802874	0.0552664085875896	0.000945920481030611	0	0	0	0	0.561058171828885	0.896941264842679
Mock_T12_4	0.0331353440747428	0.303832706236241	0.162747388125803	0	0	0	0.17333011337025	0.149796244576842	0.0527655575949047	0.0372445272666454	0.000392111456673639	0.0655538499604625	0.0212021573374355	0	0	0	0	0	0.29675093312665	0.955003678348575
Mock_T16_1	0.0247737343256441	0.522238847788383	0.123279562897382	0.12960419773276	0.0113332589455862	0	0	0.0549640053815943	0	0.0226428703040521	0.0171369313649029	0.0216622415232522	0.0699666614098772	0.000921769349397231	0.00147591897716843	0	0	0	0.559065740944861	0.891673691191934
Mock_T16_2	0.0379760232838634	0.348222759238802	0.106856592016237	0.107900605803735	0.0696312074683677	0	0	0.0872945508377795	0.00828890307972416	0.0260152325829614	0.0163884582741862	0.0211575070024204	0.151200044681248	0.00703399629657238	0.00237643131487265	0.00965768811923011	0	0	0.624899790817357	0.810741202265697
Mock_T16_3	0.0280918277776455	0.540290608392081	0.115857600564087	0.127908072068744	0.0172693313913163	0	0	0.0423721406949029	0	0.0185488177362396	0.0128739881912684	0.00153785108438096	0.0802882118370009	0.00206315322618795	0.00284110482731464	0.0100572922088308	0	0	0.614706584996698	0.873133455614678
Mock_T16_4	0.017860295736622	0.502908292684414	0.112171916648331	0.1605720204107	0.0501143306961348	0	0	0.0390879864131148	0	0.0159696386028374	0	0.0139827044983763	0.0862122277471599	0	0.00112058656231001	0	0	0	0.603701242016543	0.872318351516486
MeMeJA_T0.25_1	0.0174728599696408	0.296279803467399	0.11721162619893	0.155878398422074	0.217953521734346	0	0	0.0358444241964045	0	0	0.0145547669422936	0.0693267231103589	0.0583858335332495	0.000512755760935256	0.00989640681736511	0.00668287984700271	0	0	0.541131155756695	0.905303178481195
MeMeJA_T0.25_2	0.0119845387228375	0.278468060020097	0.153958413783563	0.16235903762212	0.18419155500861	0	0	0.0321931350328416	0	0.019036360200226	0.0086327188785133	0.0465933862086453	0.0895741558218399	0.000901907991013091	0.0051739742296945	0.00693275647999911	0	0	0.600068405431413	0.870639287703139
MeJA_T0.25_3	0.0159125101655907	0.275479017046482	0.13559799585921	0.167218423260309	0.255085796778743	0	0	0.0541784607363431	0	0.00561586537278622	0.0111898197504614	0.019702565850001	0.0489134563837498	0.000616010767446051	0.00575436788928103	0.00473571013959699	0	0	0.696587216925118	0.870813829788351
MeJA_T0.25_4	0.0134428032580846	0.266457108239173	0.146727788577833	0.177613398456791	0.190585995461614	0	0	0.0311933860051182	0	0.0138191132829328	0.0287547213084236	0.0532986795219598	0.0610997486005074	0.00104722912402677	0.00740652096885085	0.00855350719468562	0	0	0.532274614257004	0.906112655766996
MeJA_T0.5_1	0.00919084122877814	0.290553704539476	0.148206724140669	0.181792820114244	0.134790289511413	0.00741760634960161	0	0.0319660036730301	0	0.0132298121683049	0.0169373380743312	0.0671694401221017	0.0847705534367316	0	0.00887733220664307	0.00509753443467473	0	0	0.423527471062258	0.921898944056922
MeJA_T0.5_2	0.0132978800509448	0.333156055939543	0.124410299509095	0.132735806231096	0.130574760803548	0.00163590424753648	0	0.0436391703297343	0	0.00954823044201803	0.0108499692176434	0.0764624230497698	0.103660315323989	0.0017758808765788	0.00983049542246622	0.00842280855603783	0	0	0.481519992476373	0.897317575343615
MeJA_T0.5_3	0.0116671004768746	0.267359537021683	0.165164866934226	0.138722152845501	0.153204650262795	0.00310996848834057	0	0.0519844175408697	0	0.0159831644101469	0.0142107778831146	0.0758522742290583	0.0770745801598377	0.00181592607463003	0.013136284738512	0.0107142989344113	0	0	0.433558839678214	0.919883203840367
MeJA_T0.5_4	0.0129764305509477	0.315232384046715	0.152343056894267	0.166211447718574	0.0967172118353394	0	0	0.0275079476344904	0	0.0151087838218895	0.0276169047390488	0.0670376476502516	0.0926098154254645	0.00148345237922997	0.0114279377621675	0.013726979541615	0	0	0.453350816245665	0.910873384554341
MeJA_T1_1	0.00522159032423244	0.150770758876406	0.281238180226729	0.126378618157596	0.0746440827289488	0.0243750514307542	0	0.0456807889265482	0	0.0459003190453419	0.012610908537037	0.0923228070149431	0.104528070359217	0.00690183627260528	0.00736954676239317	0.0220574413372479	0	0	0.334909139629851	0.942924997191514
MeJA_T1_2	0.0148041907561894	0.232442372806716	0.248662836767119	0.124061939334855	0.0624663532539235	0.0215903274609065	0	0.0466274642595127	0	0.0334748398815708	0.0115731260554233	0.0556984020489995	0.124565008750842	0.00213876279170043	0.00645160924342871	0.0154427665888129	0	0	0.374287610173051	0.928196611189885
MeJA_T1_3	0.0140634386642193	0.198468156966143	0.25754040401758	0.148471313574719	0.106426002516869	0.0191223237870449	0	0.0588205931559832	0	0.068027898936373	0.00685806939996342	0.0327428328194737	0.0676674628946972	0.00304524572626788	0.00454141580146962	0.0142048417391978	0	0	0.359278781150199	0.940646643507291
MeJA_T1_4	0.0110364247470827	0.284621197591772	0.195208153458178	0.143580990034066	0.1053880492283	0.009215888602531	0	0.0467838494499427	0	0.0382093578878964	0.00862432988388539	0.0176180485585471	0.118392171804612	0.00166426367224174	0.00620349313747476	0.0134537819434706	0	0	0.401525800945655	0.919588991184885
MeJA_T1.5_1	0.0137689688181573	0.177264397575876	0.250989537756777	0.0369415622171233	0.0923979547883909	0	0	0.0625274567518946	0	0.084724019816073	0.0396610724972003	0.14317291713478	0.0876955714395115	0.00534912198341773	0.0055074192207991	0	0	0	0.315029644665384	0.949952777201469
MeJA_T1.5_2	0.0215627363307175	0.191611104663904	0.130560970618949	0.139639187227875	0.179377599640687	0.0183072536264274	0	0.0820917501505128	0	0.08041415259667	0.0037087472587243	0	0.12048196841541	0.00253229103058227	0.00704651428637257	0.0154201708998952	0.00724555325327237	0	0.457368278096007	0.896082991600852
MeJA_T1.5_3	0.0142735330381836	0.15504062829214	0.248366114802511	0.116677283953726	0.0991532493430326	0.0130406023920465	0	0.0766589034574878	0	0.112209759473897	0.00875578570233261	0.024949352718771	0.104587103269569	0.00424314274184418	0.00898309999725261	0.013061440817206	0	0	0.340801834673043	0.940370803600829
MeJA_T1.5_4	0.00991613790492121	0.143353343871821	0.257878801184061	0.0777697878589038	0.112707794801052	0	0	0.0764193132307928	0	0.0847952122552539	0.00362090495889311	0.0746020100128524	0.124261136904383	0.00484208601936362	0.00431893746655243	0.00337963870189048	0.0221348948292594	0	0.407571099515172	0.914815650029249
MeJA_T2_1	0.00568239735173064	0.238333878940965	0.148161744674819	0.139754519327479	0.151574700784678	0	0	0.0442063239703666	0	0.0833387350425276	0	0.0742642085177099	0.107919987299994	0.0032554556799552	0.00350804840977507	0	0	0	0.338408004520875	0.941932876020228
MeJA_T2_2	0.00566571392659628	0.197206029819557	0.213286349739773	0.117957690912085	0.185904495724503	0	0	0.0610250653197763	0	0.0841172662798475	0	0.0360815068568335	0.0908873296371928	0.00453498854525217	0.00333356323858364	0	0	0	0.28352420824905	0.959098226604189
MeJA_T2_3	0.0320186869921017	0.195337074722055	0.1684740966065	0.132824597936286	0.147056345317583	0.0237483643748289	0	0.114309944317514	0	0.0917199813094749	0	0	0.0817199532336602	0.00335521669125958	0.00103398622638429	0.00706005362673042	0.00134169864562175	0	0.391774919853742	0.923365141048298
MeJA_T2_4	0.00921081307376323	0.223237097577635	0.254489816980326	0.0853691130809568	0.111123060258324	0	0	0.0862590459246912	0	0.0951581468869087	0	0.0501409990437822	0.0783786356951867	0.00180396980051075	0.00482930167791605	0	0	0	0.300859739040541	0.953969263950089
MeJA_T3_1	0.0139435253776537	0.00912143377236016	0.188236013807175	0.182764012440802	0.106352805880931	0	0.220145197365767	0.0623864290367226	0	0.0952755801867717	0	0.0294963372625674	0.0843799561457814	0.00116270856086989	0.00673600016259783	0	0	0	0.26197128786867	0.965189393913457
MeJA_T3_2	0.0275470036169062	0	0.16218998183384	0.175117741600364	0.146748846541462	0	0.197215183799127	0.0877759270023455	0	0.105519632658611	0	0	0.0748089064738917	0.00320642992117931	0.00276118129700081	0.00683331068872008	0.0102758545665528	0	0.394301570943764	0.926036830226958
MeJA_T3_3	0.0313020626905657	0	0.165790883896487	0.183238510985178	0.153983694898635	0	0.163320369457655	0.0828497924483538	0.00409130239071452	0.1202473026049	0.00350934132758466	0	0.0755632714473402	0.00384030550547848	0.00507614358287372	0.00718701876423365	0	0	0.412835836013397	0.92036213271481
MeJA_T3_4	0.0128854801231846	0.0112577454191542	0.259080387063362	0.159176031890526	0.090739606413454	0	0.211522158610264	0.0594176775730713	0	0.113339147109907	0	0	0.0732939560637529	0.00216751081665844	0.00712029891666593	0	0	0	0.290948447361334	0.957468907883583
