tf.at_id target.at_id
AT1G77920 AT1G17880
AT1G77920 AT1G18080
AT1G77920 AT1G19000
AT1G77920 AT1G19350
AT1G77920 AT1G19570
AT1G77920 AT1G19610
AT1G77920 AT1G19660
AT1G77920 AT1G19910
AT1G77920 AT1G20020
AT1G77920 AT1G20330
AT1G77920 AT1G20340
AT1G77920 AT1G20450
AT1G77920 AT1G20696
AT1G77920 AT1G20970
AT1G77920 AT1G21680
AT1G77920 AT1G21830
AT1G77920 AT1G22190
AT1G77920 AT1G22530
AT1G77920 AT1G23290
AT1G77920 AT1G23490
AT1G77920 AT1G23710
AT1G77920 AT1G25550
AT1G77920 AT1G26550
AT1G77920 AT1G26630
AT1G77920 AT1G26670
AT1G77920 AT1G27290
AT1G77920 AT1G27730
AT1G77920 AT1G28330
AT1G77920 AT1G29050
AT1G77920 AT1G29395
AT1G77920 AT1G29970
AT1G77920 AT1G31580
AT1G77920 AT1G32060
AT1G77920 AT1G32230
AT1G77920 AT1G32460
AT1G77920 AT1G34000
AT1G77920 AT1G35160
AT1G77920 AT1G35516
AT1G77920 AT1G37130
AT1G77920 AT1G44770
AT1G77920 AT1G45474
AT1G77920 AT1G47128
AT1G77920 AT1G48300
AT1G77920 AT1G48830
AT1G77920 AT1G49032
AT1G77920 AT1G49140
AT1G77920 AT1G50010
AT1G77920 AT1G51200
AT1G77920 AT1G51400
AT1G77920 AT1G52342
AT1G77920 AT1G54410
AT1G77920 AT1G54780
AT1G77920 AT1G55330
AT1G77920 AT1G55670
AT1G77920 AT1G56070
AT1G77920 AT1G56200
AT1G77920 AT1G56220
AT1G77920 AT1G59870
AT1G77920 AT1G60870
AT1G77920 AT1G60950
AT1G77920 AT1G61930
AT1G77920 AT1G62480
AT1G77920 AT1G62750
AT1G77920 AT1G64720
AT1G77920 AT1G64750
AT1G77920 AT1G65720
AT1G77920 AT1G66410
AT1G77920 AT1G67030
AT1G77920 AT1G67700
AT1G77920 AT1G68010
AT1G77920 AT1G68300
AT1G77920 AT1G68440
AT1G77920 AT1G69490
AT1G77920 AT1G69530
AT1G77920 AT1G69840
AT1G77920 AT1G70490
AT1G77920 AT1G70600
AT1G77920 AT1G71340
AT1G77920 AT1G71950
AT1G77920 AT1G72010
AT1G77920 AT1G72150
AT1G77920 AT1G72370
AT1G77920 AT1G72510
AT1G77920 AT1G72610
AT1G77920 AT1G74470
AT1G77920 AT1G74670
AT1G77920 AT1G75350
AT1G77920 AT1G75380
AT1G77920 AT1G75630
AT1G77920 AT1G75750
AT1G77920 AT1G75810
AT1G77920 AT1G75950
AT1G77920 AT1G76030
AT1G77920 AT1G76080
AT1G77920 AT1G76090
AT1G77920 AT1G76100
AT1G77920 AT1G76490
AT1G77920 AT1G76600
AT1G77920 AT1G77710
AT1G77920 AT1G77920
AT1G77920 AT1G78020
AT1G77920 AT1G78040
AT1G77920 AT1G78080
AT1G77920 AT1G78110
AT1G77920 AT1G78630
AT1G77920 AT1G79040
AT1G77920 AT1G79850
AT1G77920 AT1G80180
AT1G77920 AT1G80920
AT1G77920 AT2G01250
AT1G77920 AT2G01850
AT1G77920 AT2G03680
AT1G77920 AT2G04900
AT1G77920 AT2G05070
AT1G77920 AT2G05100
AT1G77920 AT2G05220
AT1G77920 AT2G05310
AT1G77920 AT2G05380
AT1G77920 AT2G05520
AT1G77920 AT2G05620
AT1G77920 AT2G05920
AT1G77920 AT2G06520
AT1G77920 AT2G14910
AT1G77920 AT2G15580
AT1G77920 AT2G16510
AT1G77920 AT2G17360
AT1G77920 AT2G18020
AT1G77920 AT2G19790
AT1G77920 AT2G20230
AT1G77920 AT2G20260
AT1G77920 AT2G20670
AT1G77920 AT2G21060
AT1G77920 AT2G21170
AT1G77920 AT2G21330
AT1G77920 AT2G21660
AT1G77920 AT2G21970
AT1G77920 AT2G22420
AT1G77920 AT2G23600
AT1G77920 AT2G24360
AT1G77920 AT2G24420
AT1G77920 AT2G24790
AT1G77920 AT2G25490
AT1G77920 AT2G25900
AT1G77920 AT2G26080
AT1G77920 AT2G26740
AT1G77920 AT2G27720
AT1G77920 AT2G27730
AT1G77920 AT2G27860
AT1G77920 AT2G28900
AT1G77920 AT2G29550
AT1G77920 AT2G30570
AT1G77920 AT2G33150
AT1G77920 AT2G34430
AT1G77920 AT2G34585
AT1G77920 AT2G34810
AT1G77920 AT2G34860
AT1G77920 AT2G35635
AT1G77920 AT2G35680
AT1G77920 AT2G36060
AT1G77920 AT2G36460
AT1G77920 AT2G36530
AT1G77920 AT2G36830
AT1G77920 AT2G37110
AT1G77920 AT2G37180
AT1G77920 AT2G37200
AT1G77920 AT2G37220
AT1G77920 AT2G37340
AT1G77920 AT2G38310
AT1G77920 AT2G39010
AT1G77920 AT2G39770
AT1G77920 AT2G39800
AT1G77920 AT2G40060
AT1G77920 AT2G40140
AT1G77920 AT2G41090
AT1G77920 AT2G41250
AT1G77920 AT2G41420
AT1G77920 AT2G41840
AT1G77920 AT2G41905
AT1G77920 AT2G42600
AT1G77920 AT2G43970
AT1G77920 AT2G44060
AT1G77920 AT2G45070
AT1G77920 AT2G45170
AT1G77920 AT2G45820
AT1G77920 AT2G46330
AT1G77920 AT2G46680
AT1G77920 AT2G46820
AT1G77920 AT2G47170
AT1G77920 AT2G47260
AT1G77920 AT2G47400
AT1G77920 AT2G47470
AT1G77920 AT2G47710
AT1G77920 AT3G01120
AT1G77920 AT3G01500
AT1G77920 AT3G01520
AT1G77920 AT3G01540
AT1G77920 AT3G03070
AT1G77920 AT3G03100
AT1G77920 AT3G03150
AT1G77920 AT3G03990
AT1G77920 AT3G04400
AT1G77920 AT3G07560
AT1G77920 AT3G07760
AT1G77920 AT3G09200
AT1G77920 AT3G09440
AT1G77920 AT3G11700
AT1G77920 AT3G12490
AT1G77920 AT3G12780
AT1G77920 AT3G13200
AT1G77920 AT3G14067
AT1G77920 AT3G14310
AT1G77920 AT3G14595
AT1G77920 AT3G14990
AT1G77920 AT3G15630
AT1G77920 AT3G16240
AT1G77920 AT3G17020
AT1G77920 AT3G17390
AT1G77920 AT3G18780
AT1G77920 AT3G20015
AT1G77920 AT3G20510
AT1G77920 AT3G21055
AT1G77920 AT3G22230
AT1G77920 AT3G22235
AT1G77920 AT3G24140
AT1G77920 AT3G24770
AT1G77920 AT3G24830
AT1G77920 AT3G24927
AT1G77920 AT3G26510
AT1G77920 AT3G26520
AT1G77920 AT3G26570
AT1G77920 AT3G26580
AT1G77920 AT3G27690
AT1G77920 AT3G27830
AT1G77920 AT3G27850
AT1G77920 AT3G29240
AT1G77920 AT3G30390
AT1G77920 AT3G41768
AT1G77920 AT3G42790
AT1G77920 AT3G44310
AT1G77920 AT3G46060
AT1G77920 AT3G46780
AT1G77920 AT3G47470
AT1G77920 AT3G47620
AT1G77920 AT3G48360
AT1G77920 AT3G48560
AT1G77920 AT3G48690
AT1G77920 AT3G48990
AT1G77920 AT3G49790
AT1G77920 AT3G49800
AT1G77920 AT3G49910
AT1G77920 AT3G50360
AT1G77920 AT3G50820
AT1G77920 AT3G50830
AT1G77920 AT3G51510
AT1G77920 AT3G51670
AT1G77920 AT3G51880
AT1G77920 AT3G52400
AT1G77920 AT3G52730
AT1G77920 AT3G52800
AT1G77920 AT3G52850
AT1G77920 AT3G52880
AT1G77920 AT3G52930
AT1G77920 AT3G53420
AT1G77920 AT3G53430
AT1G77920 AT3G54050
AT1G77920 AT3G54210
AT1G77920 AT3G55430
AT1G77920 AT3G55770
AT1G77920 AT3G56290
AT1G77920 AT3G56620
AT1G77920 AT3G56800
AT1G77920 AT3G56910
AT1G77920 AT3G56940
AT1G77920 AT3G57870
AT1G77920 AT3G58640
AT1G77920 AT3G59940
AT1G77920 AT3G60245
AT1G77920 AT3G60600
AT1G77920 AT3G60750
AT1G77920 AT3G61060
AT1G77920 AT3G61260
AT1G77920 AT3G61440
AT1G77920 AT3G61890
AT1G77920 AT3G61990
AT1G77920 AT3G62410
AT1G77920 AT3G63410
AT1G77920 AT3G63540
AT1G77920 AT4G00430
AT1G77920 AT4G01050
AT1G77920 AT4G01150
AT1G77920 AT4G01850
AT1G77920 AT4G01940
AT1G77920 AT4G02230
AT1G77920 AT4G02370
AT1G77920 AT4G02450
AT1G77920 AT4G02770
AT1G77920 AT4G03420
AT1G77920 AT4G03520
AT1G77920 AT4G04640
AT1G77920 AT4G05070
AT1G77920 AT4G05150
AT1G77920 AT4G05180
AT1G77920 AT4G09000
AT1G77920 AT4G09030
AT1G77920 AT4G09800
AT1G77920 AT4G10100
AT1G77920 AT4G11150
AT1G77920 AT4G11220
AT1G77920 AT4G11600
AT1G77920 AT4G12040
AT1G77920 AT4G12800
AT1G77920 AT4G13010
AT1G77920 AT4G13530
AT1G77920 AT4G13615
AT1G77920 AT4G13850
AT1G77920 AT4G13940
AT1G77920 AT4G14960
AT1G77920 AT4G15000
AT1G77920 AT4G15560
AT1G77920 AT4G16190
AT1G77920 AT4G16410
AT1G77920 AT4G16450
AT1G77920 AT4G16520
AT1G77920 AT4G16720
AT1G77920 AT4G16830
AT1G77920 AT4G16980
AT1G77920 AT4G17040
AT1G77920 AT4G17090
AT1G77920 AT4G17530
AT1G77920 AT4G18100
AT1G77920 AT4G18280
AT1G77920 AT4G18930
AT1G77920 AT4G19170
AT1G77920 AT4G20360
AT1G77920 AT4G21280
AT1G77920 AT4G21450
AT1G77920 AT4G21860
AT1G77920 AT4G21960
AT1G77920 AT4G22220
AT1G77920 AT4G23400
AT1G77920 AT4G23630
AT1G77920 AT4G24770
AT1G77920 AT4G25080
AT1G77920 AT4G26530
AT1G77920 AT4G26710
AT1G77920 AT4G26840
AT1G77920 AT4G26850
AT1G77920 AT4G27280
AT1G77920 AT4G27450
AT1G77920 AT4G27500
AT1G77920 AT4G27652
AT1G77920 AT4G27740
AT1G77920 AT4G27800
