GeneSymbol	cl	cl4	cl5	cl0	cl1	cl3	cl9	cl7	cl15	cl13
AT1G03090	NA	0	NA	0	33.9669437689766	46.7843746687539	0	0	NA	0
AT1G03100	NA	2.96396234123961	0	NA	0	NA	NA	NA	NA	NA
AT1G03103	0	0	0	0	0	0	0	0	0	0
AT1G03106	0	0	0	0	0	0	0	0	0	0
AT1G03110	NA	9.36481553150252	NA	NA	0	NA	0	NA	NA	NA
AT1G03120	NA	0.307336263022752	0	0	1.53629525032963	NA	0	0	NA	NA
AT1G03130	NA	2110.38414879111	NA	NA	5837.18652145235	NA	0	NA	NA	0
AT1G03140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G03150	NA	NA	NA	NA	66.1465421837147	NA	NA	NA	NA	0
AT1G03160	0	42.2077883063619	NA	NA	NA	0	0	0	0	0
AT1G03170	0	0	0	0	0.0603145783781112	0.106215491830333	NA	NA	NA	0
AT1G03180	0	NA	NA	NA	NA	NA	0	0	0	0
AT1G03190	NA	NA	NA	5.24630419231186	NA	NA	0	0	NA	NA
AT1G03200	NA	NA	NA	NA	8.97081494354439	NA	NA	0	NA	NA
AT1G03210	0	NA	0	12.9109845481359	NA	NA	NA	NA	0	0
AT1G03220	749.674942439998	0	NA	0	0	463.696809696423	NA	NA	NA	0
AT1G03230	65.5629063529441	0	NA	NA	NA	60.0446876408716	NA	NA	0	0
AT1G03240	0	0	0	0	0	0.856125547690195	0	0	0	0
AT1G03250	NA	33.916227508529	NA	NA	NA	NA	NA	NA	NA	0
AT1G03260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G03270	NA	NA	NA	NA	NA	NA	0	NA	NA	NA
AT1G03280	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
AT1G03290	0	0	NA	NA	NA	NA	NA	NA	0	0
AT1G03300	NA	0	NA	0	0	26.3153433013647	NA	NA	NA	0
AT1G03310	0	92.1267184622168	NA	NA	NA	0	0	NA	0	0
AT1G03320	NA	NA	0	0	1.53628327584483	0	NA	0	0	0
AT1G03330	NA	NA	NA	NA	NA	NA	NA	NA	0	NA
AT1G03340	0	NA	NA	NA	NA	NA	NA	NA	0	0
AT1G03350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G03360	12.1398969058574	15.9055785588087	0	NA	0	0	0	NA	0	NA
AT1G03365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G03370	65.2179958887997	NA	NA	0	0	47.2354474561636	NA	NA	NA	0
AT1G03380	0	NA	NA	NA	NA	0	0	NA	0	0
AT1G03390	0	0.0829010955082394	0	0	0.00942454269256321	0	0	0	0	0
AT1G03400	NA	0	NA	NA	NA	NA	NA	0	0	0
AT1G03410	NA	0	0	NA	NA	0	0	0	0	0
AT1G03420	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
AT1G03430	NA	NA	NA	NA	NA	NA	NA	NA	0	0
AT1G03440	NA	22.4343550929451	NA	NA	NA	0	0	NA	NA	NA
AT1G03445	0	0.107957094175312	0	0	0	0	0	0	0	0
AT1G03457	39.5361979362853	0	0	0	0	NA	0	0	NA	NA
AT1G03470	12.9675314778254	NA	NA	0	0	14.5931346343524	0	NA	NA	NA
AT1G03475	NA	304.213455816788	NA	NA	NA	163.097660812823	NA	NA	NA	NA
AT1G03490	0	0	0	0	0	0	0	0	0	0
AT1G03495	0	0.00817571670630435	0	0	0	0.0272843020891307	0	0.0957580216472667	0	0
AT1G03510	12.0290100449689	NA	0	0	0	NA	NA	NA	NA	NA
AT1G03520	42.9769655542313	0	NA	NA	NA	NA	0	NA	NA	NA
AT1G03530	NA	8.55150023419441	NA	NA	0	0	NA	0	0	NA
AT1G03540	NA	1.73487266977984	NA	0.379071654958868	0	NA	0	0	NA	NA
AT1G03545	NA	1.31552831817813	NA	NA	0	0	NA	NA	NA	NA
AT1G03550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G03560	21.5948919815869	5.25830026580533	NA	NA	NA	NA	NA	NA	NA	NA
AT1G03580	2.77479062071925	0	0	0	0	NA	0	0	0	0
AT1G03590	73.6773196441837	0	0	NA	15.3362504381107	57.6141079448138	0	0	0	0
AT1G03600	NA	2000.3262997188	NA	NA	1609.89388804484	1983.33300150603	NA	NA	NA	NA
AT1G03610	416.877635825002	NA	NA	NA	NA	505.142414434469	0	NA	NA	0
AT1G03620	7.78932719645702	0	0	0	0.227892167654445	NA	NA	NA	NA	NA
AT1G03630	NA	584.412515976612	NA	NA	NA	NA	NA	NA	NA	0
AT1G03650	17.8136504487254	NA	NA	NA	NA	NA	NA	NA	0	NA
AT1G03660	NA	0.94275510990681	0	0	0	NA	0	NA	NA	NA
AT1G03670	0	0	0	0.0128810768373748	0	0.00138657892628147	0	0	0	0
AT1G03680	NA	501.919937867385	NA	NA	395.076663958904	NA	NA	NA	NA	0
AT1G03687	NA	9.2183037810547	NA	NA	NA	NA	NA	0	NA	NA
AT1G03700	0.00734482211183574	0	0	0	0.019310154157677	0	0	0	0	0
AT1G03710	2.35461218083509	0.210764327012043	0	0	0	0	NA	0	NA	NA
AT1G03720	0	0	0	0	0	0	0	0	0	0
AT1G03730	23.9378111820165	NA	NA	NA	0	NA	0	NA	NA	0
AT1G03740	69.0643875631399	0	NA	NA	NA	NA	NA	NA	0	0
AT1G03750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT1G03760	5.29175226687597	5.62494188794428	NA	NA	0	NA	0	NA	0	NA
AT1G03770	5.04479911818592	NA	0	NA	NA	0	0	NA	0	NA
AT1G03780	2.04678307821094	2.12988700680973	0	0	0	NA	NA	NA	NA	NA
AT1G03790	0	0	0	0	0	0.120442121271028	0	0	0	0
AT1G03800	0	0	NA	0.205450771837854	0.0300150835236661	NA	NA	0	NA	NA
AT1G03810	0.502432595476277	0	0	0	0	0	0	NA	NA	0
AT1G03820	0	18.2297022593453	0	NA	0	0	0	NA	0	0
AT1G03830	NA	4.74078390426229	NA	3.01071869020013	0	NA	0	0	NA	NA
